date_debut,pays,nouveaux_cas,nouveaux_deces
2022-09-23 00:00:00,Italy,5.0,0.0
2022-09-27 00:00:00,Italy,4.0,0.0
2022-09-30 00:00:00,Italy,4.0,0.0
2022-10-04 00:00:00,Italy,1.0,0.0
2022-10-07 00:00:00,Italy,3.0,0.0
2022-10-11 00:00:00,Italy,2.0,0.0
2022-10-14 00:00:00,Italy,25.0,0.0
2022-10-19 00:00:00,Italy,7.0,0.0
2022-10-21 00:00:00,Italy,2.0,0.0
2022-10-28 00:00:00,Italy,4.0,0.0
2022-11-04 00:00:00,Italy,4.0,0.0
2022-11-08 00:00:00,Italy,16.0,0.0
2022-11-13 00:00:00,Italy,1.0,0.0
2022-11-18 00:00:00,Italy,2.0,0.0
2022-11-25 00:00:00,Italy,1.0,0.0
2022-11-29 00:00:00,Italy,2.0,0.0
2022-12-02 00:00:00,Italy,1.0,0.0
2022-12-06 00:00:00,Italy,2.0,0.0
2022-12-09 00:00:00,Italy,4.0,0.0
2022-12-16 00:00:00,Italy,5.0,0.0
2022-12-20 00:00:00,Italy,4.0,0.0
2022-12-27 00:00:00,Italy,2.0,0.0
2023-01-03 00:00:00,Italy,13.0,0.0
2023-01-17 00:00:00,Italy,3.0,0.0
2023-02-03 00:00:00,Italy,1.0,0.0
2023-02-10 00:00:00,Italy,2.0,0.0
2023-08-10 00:00:00,Italy,1.0,0.0
2023-09-07 00:00:00,Italy,2.0,0.0
2023-09-30 00:00:00,Italy,3.0,0.0
2023-10-31 00:00:00,Italy,3.0,0.0
2023-11-30 00:00:00,Italy,6.0,0.0
2023-12-31 00:00:00,Italy,17.0,0.0
2024-01-31 00:00:00,Italy,26.0,0.0
2024-02-29 00:00:00,Italy,13.0,0.0
2024-03-31 00:00:00,Italy,14.0,0.0
2024-04-30 00:00:00,Italy,1.0,0.0
2024-05-31 00:00:00,Italy,4.0,0.0
2024-06-30 00:00:00,Italy,2.0,0.0
2024-07-31 00:00:00,Italy,7.0,0.0
2024-08-31 00:00:00,Italy,1.0,0.0
2024-09-30 00:00:00,Italy,5.0,0.0
2024-10-31 00:00:00,Italy,10.0,0.0
2024-11-30 00:00:00,Italy,7.0,0.0
2024-12-31 00:00:00,Italy,8.0,0.0
2025-01-10 00:00:00,Italy,22.0,0.0
2022-07-05 00:00:00,Jamaica,1.0,0.0
2022-07-19 00:00:00,Jamaica,1.0,0.0
2022-08-02 00:00:00,Jamaica,2.0,0.0
2022-08-16 00:00:00,Jamaica,2.0,0.0
2022-08-23 00:00:00,Jamaica,2.0,0.0
2022-08-30 00:00:00,Jamaica,5.0,0.0
2022-09-13 00:00:00,Jamaica,1.0,0.0
2022-10-11 00:00:00,Jamaica,1.0,0.0
2022-10-18 00:00:00,Jamaica,1.0,0.0
2022-11-01 00:00:00,Jamaica,1.0,0.0
2022-11-08 00:00:00,Jamaica,1.0,0.0
2023-02-21 00:00:00,Jamaica,1.0,0.0
2023-03-07 00:00:00,Jamaica,1.0,0.0
2023-03-14 00:00:00,Jamaica,1.0,0.0
2022-07-25 00:00:00,Japan,1.0,0.0
2022-07-27 00:00:00,Japan,1.0,0.0
2022-08-05 00:00:00,Japan,1.0,0.0
2022-08-10 00:00:00,Japan,1.0,0.0
2022-09-20 00:00:00,Japan,1.0,0.0
2022-09-29 00:00:00,Japan,1.0,0.0
2022-10-06 00:00:00,Japan,1.0,0.0
2022-12-23 00:00:00,Japan,1.0,0.0
2023-01-19 00:00:00,Japan,1.0,0.0
2023-01-26 00:00:00,Japan,2.0,0.0
2023-01-31 00:00:00,Japan,4.0,0.0
2023-02-03 00:00:00,Japan,3.0,0.0
2023-02-09 00:00:00,Japan,1.0,0.0
2023-02-14 00:00:00,Japan,1.0,0.0
2023-02-22 00:00:00,Japan,2.0,0.0
2023-03-01 00:00:00,Japan,5.0,0.0
2023-03-07 00:00:00,Japan,4.0,0.0
2023-03-15 00:00:00,Japan,14.0,0.0
2023-03-17 00:00:00,Japan,1.0,0.0
2023-03-20 00:00:00,Japan,13.0,0.0
2023-03-24 00:00:00,Japan,4.0,0.0
2023-03-29 00:00:00,Japan,17.0,0.0
2023-03-30 00:00:00,Japan,2.0,0.0
2023-04-04 00:00:00,Japan,13.0,0.0
2023-04-07 00:00:00,Japan,1.0,0.0
2023-04-12 00:00:00,Japan,12.0,0.0
2023-04-18 00:00:00,Japan,2.0,0.0
2023-04-24 00:00:00,Japan,10.0,0.0
2023-04-27 00:00:00,Japan,1.0,0.0
2023-05-02 00:00:00,Japan,6.0,0.0
2023-05-12 00:00:00,Japan,8.0,0.0
2023-05-14 00:00:00,Japan,14.0,0.0
2023-05-26 00:00:00,Japan,14.0,0.0
2023-06-04 00:00:00,Japan,6.0,0.0
2023-06-11 00:00:00,Japan,12.0,0.0
2023-06-18 00:00:00,Japan,4.0,0.0
2023-06-25 00:00:00,Japan,1.0,0.0
2023-07-07 00:00:00,Japan,2.0,0.0
2023-07-14 00:00:00,Japan,3.0,0.0
2023-07-21 00:00:00,Japan,2.0,0.0
2023-07-31 00:00:00,Japan,1.0,0.0
2023-08-18 00:00:00,Japan,1.0,0.0
2023-09-11 00:00:00,Japan,1.0,0.0
2023-09-22 00:00:00,Japan,8.0,0.0
2023-09-29 00:00:00,Japan,2.0,0.0
2023-10-06 00:00:00,Japan,2.0,0.0
2023-10-13 00:00:00,Japan,2.0,0.0
2023-10-20 00:00:00,Japan,2.0,0.0
2023-10-27 00:00:00,Japan,1.0,0.0
2023-11-06 00:00:00,Japan,5.0,0.0
2023-11-17 00:00:00,Japan,4.0,0.0
2023-11-24 00:00:00,Japan,3.0,0.0
2023-12-01 00:00:00,Japan,1.0,0.0
2023-12-08 00:00:00,Japan,1.0,0.0
2023-12-13 00:00:00,Japan,0.0,1.0
2023-12-15 00:00:00,Japan,2.0,0.0
2023-12-24 00:00:00,Japan,3.0,0.0
2024-01-09 00:00:00,Japan,1.0,0.0
2024-01-19 00:00:00,Japan,1.0,0.0
2024-02-02 00:00:00,Japan,3.0,0.0
2024-02-05 00:00:00,Japan,3.0,0.0
2024-03-01 00:00:00,Japan,1.0,0.0
2024-03-08 00:00:00,Japan,1.0,0.0
2024-04-05 00:00:00,Japan,1.0,0.0
2024-04-12 00:00:00,Japan,1.0,0.0
2024-04-19 00:00:00,Japan,1.0,0.0
2024-05-10 00:00:00,Japan,1.0,0.0
2024-05-24 00:00:00,Japan,1.0,0.0
2024-08-05 00:00:00,Japan,1.0,0.0
2024-10-04 00:00:00,Japan,1.0,0.0
2024-10-18 00:00:00,Japan,2.0,0.0
2024-11-15 00:00:00,Japan,1.0,0.0
2022-09-08 00:00:00,Jordan,1.0,0.0
2024-09-02 00:00:00,Jordan,1.0,0.0
2024-07-28 00:00:00,Kenya,1.0,0.0
2024-08-25 00:00:00,Kenya,1.0,0.0
2024-09-01 00:00:00,Kenya,2.0,0.0
2024-09-08 00:00:00,Kenya,1.0,0.0
2024-09-28 00:00:00,Kenya,3.0,0.0
2024-10-06 00:00:00,Kenya,4.0,0.0
2024-10-13 00:00:00,Kenya,1.0,1.0
2024-10-20 00:00:00,Kenya,1.0,0.0
2024-11-10 00:00:00,Kenya,3.0,0.0
2024-11-24 00:00:00,Kenya,2.0,0.0
2024-12-01 00:00:00,Kenya,4.0,0.0
2024-12-08 00:00:00,Kenya,5.0,0.0
2024-12-15 00:00:00,Kenya,1.0,0.0
2024-12-29 00:00:00,Kenya,4.0,0.0
2025-01-05 00:00:00,Kenya,1.0,0.0
2025-01-19 00:00:00,Kenya,2.0,0.0
2025-01-26 00:00:00,Kenya,1.0,0.0
2025-02-09 00:00:00,Kenya,2.0,0.0
2025-02-16 00:00:00,Kenya,3.0,0.0
2024-12-31 00:00:00,Kosovo,1.0,0.0
2023-09-11 00:00:00,Laos,1.0,0.0
2022-06-03 00:00:00,Latvia,1.0,0.0
2022-06-13 00:00:00,Latvia,1.0,0.0
2022-07-22 00:00:00,Latvia,1.0,0.0
2022-08-16 00:00:00,Latvia,1.0,0.0
2022-09-16 00:00:00,Latvia,1.0,0.0
2022-10-05 00:00:00,Latvia,1.0,0.0
2022-06-20 00:00:00,Lebanon,1.0,0.0
2022-07-21 00:00:00,Lebanon,3.0,0.0
2022-08-04 00:00:00,Lebanon,2.0,0.0
2022-09-06 00:00:00,Lebanon,2.0,0.0
2022-09-09 00:00:00,Lebanon,3.0,0.0
2022-10-06 00:00:00,Lebanon,3.0,0.0
2022-10-14 00:00:00,Lebanon,4.0,0.0
2022-11-26 00:00:00,Lebanon,6.0,0.0
2023-01-22 00:00:00,Lebanon,2.0,0.0
2023-03-09 00:00:00,Lebanon,1.0,0.0
2024-03-14 00:00:00,Lebanon,1.0,0.0
2025-01-03 00:00:00,Lebanon,1.0,0.0
2022-07-31 00:00:00,Liberia,1.0,0.0
2022-08-07 00:00:00,Liberia,1.0,0.0
2022-08-14 00:00:00,Liberia,1.0,0.0
2022-11-27 00:00:00,Liberia,1.0,0.0
2022-12-11 00:00:00,Liberia,2.0,0.0
2023-01-29 00:00:00,Liberia,1.0,0.0
2023-02-19 00:00:00,Liberia,1.0,0.0
2023-03-05 00:00:00,Liberia,1.0,0.0
2023-03-19 00:00:00,Liberia,1.0,0.0
2023-04-23 00:00:00,Liberia,2.0,0.0
2023-11-19 00:00:00,Liberia,2.0,0.0
2023-11-26 00:00:00,Liberia,1.0,0.0
2023-12-03 00:00:00,Liberia,2.0,0.0
2024-01-14 00:00:00,Liberia,1.0,0.0
2024-02-04 00:00:00,Liberia,1.0,0.0
2024-02-18 00:00:00,Liberia,1.0,0.0
2024-03-10 00:00:00,Liberia,1.0,0.0
2024-03-31 00:00:00,Liberia,1.0,0.0
2024-08-11 00:00:00,Liberia,1.0,0.0
2024-09-01 00:00:00,Liberia,1.0,0.0
2024-09-08 00:00:00,Liberia,2.0,0.0
2024-09-15 00:00:00,Liberia,3.0,0.0
2024-09-29 00:00:00,Liberia,2.0,0.0
2024-10-13 00:00:00,Liberia,4.0,0.0
2024-10-20 00:00:00,Liberia,1.0,0.0
2024-10-27 00:00:00,Liberia,1.0,0.0
2024-11-03 00:00:00,Liberia,3.0,0.0
2024-11-10 00:00:00,Liberia,18.0,0.0
2024-11-17 00:00:00,Liberia,1.0,0.0
2024-11-24 00:00:00,Liberia,9.0,0.0
2024-12-01 00:00:00,Liberia,11.0,0.0
2024-12-08 00:00:00,Liberia,1.0,0.0
2025-01-19 00:00:00,Liberia,1.0,0.0
2025-02-02 00:00:00,Liberia,4.0,0.0
2025-02-09 00:00:00,Liberia,2.0,0.0
2022-08-04 00:00:00,Lithuania,1.0,0.0
2022-08-05 00:00:00,Lithuania,2.0,0.0
2022-08-11 00:00:00,Lithuania,2.0,0.0
2024-09-30 00:00:00,Lithuania,1.0,0.0
2022-06-16 00:00:00,Luxembourg,1.0,0.0
2022-06-25 00:00:00,Luxembourg,2.0,0.0
2022-07-05 00:00:00,Luxembourg,3.0,0.0
2022-07-15 00:00:00,Luxembourg,2.0,0.0
2022-07-19 00:00:00,Luxembourg,2.0,0.0
2022-07-22 00:00:00,Luxembourg,4.0,0.0
2022-07-25 00:00:00,Luxembourg,1.0,0.0
2022-07-26 00:00:00,Luxembourg,4.0,0.0
2022-07-28 00:00:00,Luxembourg,3.0,0.0
2022-07-29 00:00:00,Luxembourg,1.0,0.0
2022-08-01 00:00:00,Luxembourg,5.0,0.0
2022-08-02 00:00:00,Luxembourg,2.0,0.0
2022-08-05 00:00:00,Luxembourg,1.0,0.0
2022-08-08 00:00:00,Luxembourg,1.0,0.0
2022-08-09 00:00:00,Luxembourg,2.0,0.0
2022-08-12 00:00:00,Luxembourg,5.0,0.0
2022-08-14 00:00:00,Luxembourg,2.0,0.0
2022-08-16 00:00:00,Luxembourg,2.0,0.0
2022-08-18 00:00:00,Luxembourg,2.0,0.0
2022-08-23 00:00:00,Luxembourg,2.0,0.0
2022-08-25 00:00:00,Luxembourg,3.0,0.0
2022-08-30 00:00:00,Luxembourg,3.0,0.0
2022-09-11 00:00:00,Luxembourg,1.0,0.0
2022-09-13 00:00:00,Luxembourg,1.0,0.0
2022-11-13 00:00:00,Luxembourg,1.0,0.0
2022-11-15 00:00:00,Luxembourg,1.0,0.0
2023-08-10 00:00:00,Luxembourg,1.0,0.0
2023-08-28 00:00:00,Luxembourg,1.0,0.0
2023-10-31 00:00:00,Luxembourg,1.0,0.0
2024-02-29 00:00:00,Luxembourg,1.0,0.0
2024-10-31 00:00:00,Luxembourg,1.0,0.0
2023-08-17 00:00:00,Malaysia,2.0,0.0
2023-10-30 00:00:00,Malaysia,2.0,0.0
2023-11-30 00:00:00,Malaysia,5.0,0.0
2024-09-18 00:00:00,Malaysia,1.0,0.0
2025-01-10 00:00:00,Malaysia,2.0,0.0
2022-05-30 00:00:00,Malta,1.0,0.0
2022-06-15 00:00:00,Malta,1.0,0.0
2022-06-29 00:00:00,Malta,4.0,0.0
2022-07-05 00:00:00,Malta,2.0,0.0
2022-07-06 00:00:00,Malta,1.0,0.0
2022-07-19 00:00:00,Malta,8.0,0.0
2022-08-08 00:00:00,Malta,7.0,0.0
2022-08-09 00:00:00,Malta,6.0,0.0
2022-08-17 00:00:00,Malta,1.0,0.0
2022-09-06 00:00:00,Malta,2.0,0.0
2023-03-28 00:00:00,Malta,1.0,0.0
2023-10-31 00:00:00,Malta,1.0,0.0
2024-08-31 00:00:00,Malta,2.0,0.0
2024-10-31 00:00:00,Malta,1.0,0.0
2024-12-31 00:00:00,Malta,3.0,0.0
2025-01-10 00:00:00,Malta,3.0,0.0
2022-07-19 00:00:00,Martinique,1.0,0.0
2023-01-10 00:00:00,Martinique,6.0,0.0
2024-10-27 00:00:00,Mauritius,1.0,0.0
2022-05-17 00:00:00,Mexico,1.0,0.0
2022-05-31 00:00:00,Mexico,4.0,0.0
2022-06-07 00:00:00,Mexico,9.0,0.0
2022-06-14 00:00:00,Mexico,7.0,0.0
2022-06-21 00:00:00,Mexico,10.0,0.0
2022-06-28 00:00:00,Mexico,10.0,0.0
2022-07-05 00:00:00,Mexico,18.0,0.0
2022-07-12 00:00:00,Mexico,26.0,1.0
2022-07-19 00:00:00,Mexico,57.0,0.0
2022-07-26 00:00:00,Mexico,84.0,0.0
2022-08-02 00:00:00,Mexico,132.0,0.0
2022-08-09 00:00:00,Mexico,161.0,2.0
2022-08-16 00:00:00,Mexico,199.0,0.0
2022-08-23 00:00:00,Mexico,260.0,1.0
2022-08-30 00:00:00,Mexico,269.0,0.0
2022-09-06 00:00:00,Mexico,309.0,2.0
2022-09-13 00:00:00,Mexico,288.0,1.0
2022-09-20 00:00:00,Mexico,287.0,2.0
2022-09-27 00:00:00,Mexico,247.0,2.0
2022-10-04 00:00:00,Mexico,230.0,0.0
2022-10-11 00:00:00,Mexico,227.0,1.0
2022-10-18 00:00:00,Mexico,164.0,0.0
2022-10-25 00:00:00,Mexico,155.0,1.0
2022-11-01 00:00:00,Mexico,138.0,2.0
2022-11-08 00:00:00,Mexico,97.0,1.0
2022-11-15 00:00:00,Mexico,95.0,2.0
2022-11-22 00:00:00,Mexico,71.0,1.0
2022-11-29 00:00:00,Mexico,70.0,1.0
2022-12-06 00:00:00,Mexico,48.0,0.0
2022-12-13 00:00:00,Mexico,35.0,1.0
2022-12-20 00:00:00,Mexico,28.0,0.0
2022-12-27 00:00:00,Mexico,31.0,0.0
2023-01-03 00:00:00,Mexico,42.0,2.0
2023-01-10 00:00:00,Mexico,36.0,1.0
2023-01-17 00:00:00,Mexico,23.0,0.0
2023-01-24 00:00:00,Mexico,28.0,0.0
2023-01-31 00:00:00,Mexico,25.0,0.0
2023-02-07 00:00:00,Mexico,19.0,1.0
2023-02-14 00:00:00,Mexico,23.0,1.0
2023-02-21 00:00:00,Mexico,10.0,0.0
2023-02-28 00:00:00,Mexico,7.0,0.0
2023-03-07 00:00:00,Mexico,5.0,3.0
2023-03-14 00:00:00,Mexico,8.0,0.0
2023-03-21 00:00:00,Mexico,7.0,1.0
2023-03-28 00:00:00,Mexico,4.0,0.0
2023-04-04 00:00:00,Mexico,5.0,0.0
2023-04-11 00:00:00,Mexico,3.0,0.0
2023-04-18 00:00:00,Mexico,3.0,0.0
2023-04-25 00:00:00,Mexico,6.0,1.0
2023-05-02 00:00:00,Mexico,1.0,0.0
2023-05-09 00:00:00,Mexico,0.0,1.0
2023-05-16 00:00:00,Mexico,2.0,0.0
2023-05-23 00:00:00,Mexico,3.0,0.0
2023-05-30 00:00:00,Mexico,4.0,0.0
2023-06-06 00:00:00,Mexico,1.0,0.0
2023-06-13 00:00:00,Mexico,1.0,0.0
2023-06-20 00:00:00,Mexico,3.0,0.0
2023-06-27 00:00:00,Mexico,7.0,1.0
2023-07-04 00:00:00,Mexico,2.0,0.0
2023-07-11 00:00:00,Mexico,3.0,0.0
2023-07-18 00:00:00,Mexico,3.0,1.0
2023-07-25 00:00:00,Mexico,2.0,0.0
2023-08-01 00:00:00,Mexico,2.0,0.0
2023-08-08 00:00:00,Mexico,3.0,0.0
2023-08-15 00:00:00,Mexico,3.0,0.0
2023-08-22 00:00:00,Mexico,1.0,0.0
2023-09-05 00:00:00,Mexico,1.0,0.0
2023-09-19 00:00:00,Mexico,1.0,0.0
2023-09-26 00:00:00,Mexico,1.0,0.0
2023-10-03 00:00:00,Mexico,1.0,0.0
2023-10-10 00:00:00,Mexico,1.0,0.0
2023-10-17 00:00:00,Mexico,1.0,0.0
2023-10-24 00:00:00,Mexico,1.0,0.0
2023-10-31 00:00:00,Mexico,2.0,0.0
2023-11-07 00:00:00,Mexico,1.0,0.0
2023-11-14 00:00:00,Mexico,2.0,0.0
2023-11-21 00:00:00,Mexico,1.0,0.0
2023-11-28 00:00:00,Mexico,2.0,0.0
2023-12-05 00:00:00,Mexico,1.0,0.0
2023-12-26 00:00:00,Mexico,1.0,0.0
2024-01-23 00:00:00,Mexico,1.0,0.0
2024-01-30 00:00:00,Mexico,1.0,0.0
2024-02-13 00:00:00,Mexico,2.0,0.0
2024-02-20 00:00:00,Mexico,1.0,0.0
2024-04-02 00:00:00,Mexico,2.0,0.0
2024-04-09 00:00:00,Mexico,2.0,0.0
2024-04-16 00:00:00,Mexico,1.0,0.0
2024-04-30 00:00:00,Mexico,4.0,0.0
2024-05-07 00:00:00,Mexico,1.0,0.0
2024-05-14 00:00:00,Mexico,3.0,0.0
2024-05-21 00:00:00,Mexico,4.0,0.0
2024-05-28 00:00:00,Mexico,1.0,0.0
2024-06-04 00:00:00,Mexico,7.0,0.0
2024-06-11 00:00:00,Mexico,3.0,0.0
2024-06-18 00:00:00,Mexico,4.0,0.0
2024-06-25 00:00:00,Mexico,1.0,0.0
2024-07-02 00:00:00,Mexico,4.0,0.0
2024-07-09 00:00:00,Mexico,3.0,0.0
2024-07-16 00:00:00,Mexico,1.0,0.0
2024-07-30 00:00:00,Mexico,3.0,0.0
2024-08-06 00:00:00,Mexico,4.0,0.0
2024-08-13 00:00:00,Mexico,2.0,0.0
2024-08-20 00:00:00,Mexico,6.0,0.0
2024-08-27 00:00:00,Mexico,11.0,0.0
2024-09-03 00:00:00,Mexico,4.0,0.0
2024-09-10 00:00:00,Mexico,7.0,1.0
2024-09-17 00:00:00,Mexico,2.0,0.0
2024-09-24 00:00:00,Mexico,2.0,0.0
2024-10-01 00:00:00,Mexico,11.0,0.0
2024-10-08 00:00:00,Mexico,3.0,0.0
2024-10-15 00:00:00,Mexico,3.0,0.0
2024-10-22 00:00:00,Mexico,3.0,0.0
2024-10-29 00:00:00,Mexico,3.0,0.0
2024-11-05 00:00:00,Mexico,1.0,0.0
2024-11-12 00:00:00,Mexico,1.0,0.0
2024-12-03 00:00:00,Mexico,1.0,0.0
2024-12-10 00:00:00,Mexico,2.0,0.0
2024-12-17 00:00:00,Mexico,4.0,0.0
2024-12-24 00:00:00,Mexico,4.0,0.0
2025-01-14 00:00:00,Mexico,1.0,0.0
2025-01-21 00:00:00,Mexico,1.0,0.0
2025-01-28 00:00:00,Mexico,3.0,0.0
2022-08-09 00:00:00,Moldova,1.0,0.0
2022-08-17 00:00:00,Moldova,1.0,0.0
2022-08-12 00:00:00,Monaco,3.0,0.0
2022-07-31 00:00:00,Montenegro,1.0,0.0
2022-08-22 00:00:00,Montenegro,1.0,0.0
2022-06-02 00:00:00,Morocco,1.0,0.0
2022-08-29 00:00:00,Morocco,2.0,0.0
2023-10-06 00:00:00,Morocco,1.0,0.0
2024-03-15 00:00:00,Morocco,1.0,0.0
2024-09-12 00:00:00,Morocco,1.0,0.0
2024-10-03 00:00:00,Morocco,1.0,0.0
2022-10-09 00:00:00,Mozambique,1.0,0.0
2022-10-23 00:00:00,Mozambique,0.0,1.0
2023-06-16 00:00:00,Nepal,1.0,0.0
2024-12-31 00:00:00,Nepal,2.0,0.0
2022-05-22 00:00:00,Netherlands,2.0,0.0
2022-05-23 00:00:00,Netherlands,3.0,0.0
2022-05-24 00:00:00,Netherlands,1.0,0.0
2022-05-26 00:00:00,Netherlands,20.0,0.0
2022-06-03 00:00:00,Netherlands,14.0,0.0
2022-06-08 00:00:00,Netherlands,14.0,0.0
2022-06-12 00:00:00,Netherlands,6.0,0.0
2022-06-13 00:00:00,Netherlands,12.0,0.0
2022-06-14 00:00:00,Netherlands,8.0,0.0
2022-06-16 00:00:00,Netherlands,15.0,0.0
2022-06-22 00:00:00,Netherlands,72.0,0.0
2022-06-24 00:00:00,Netherlands,44.0,0.0
2022-06-27 00:00:00,Netherlands,46.0,0.0
2022-07-01 00:00:00,Netherlands,31.0,0.0
2022-07-04 00:00:00,Netherlands,64.0,0.0
2022-07-07 00:00:00,Netherlands,50.0,0.0
2022-07-11 00:00:00,Netherlands,101.0,0.0
2022-07-15 00:00:00,Netherlands,46.0,0.0
2022-07-19 00:00:00,Netherlands,107.0,0.0
2022-07-22 00:00:00,Netherlands,56.0,0.0
2022-07-26 00:00:00,Netherlands,106.0,0.0
2022-07-29 00:00:00,Netherlands,61.0,0.0
2022-08-02 00:00:00,Netherlands,48.0,0.0
2022-08-05 00:00:00,Netherlands,32.0,0.0
2022-08-12 00:00:00,Netherlands,66.0,0.0
2022-08-16 00:00:00,Netherlands,4.0,0.0
2022-08-19 00:00:00,Netherlands,58.0,0.0
2022-08-22 00:00:00,Netherlands,3.0,0.0
2022-08-25 00:00:00,Netherlands,46.0,0.0
2022-08-30 00:00:00,Netherlands,24.0,0.0
2022-09-01 00:00:00,Netherlands,6.0,0.0
2022-09-04 00:00:00,Netherlands,6.0,0.0
2022-09-08 00:00:00,Netherlands,23.0,0.0
2022-09-15 00:00:00,Netherlands,14.0,0.0
2022-09-20 00:00:00,Netherlands,10.0,0.0
2022-10-07 00:00:00,Netherlands,2.0,0.0
2022-10-11 00:00:00,Netherlands,2.0,0.0
2022-10-19 00:00:00,Netherlands,3.0,0.0
2022-10-20 00:00:00,Netherlands,4.0,0.0
2022-10-25 00:00:00,Netherlands,5.0,0.0
2022-11-04 00:00:00,Netherlands,2.0,0.0
2022-11-08 00:00:00,Netherlands,3.0,0.0
2022-11-18 00:00:00,Netherlands,7.0,0.0
2022-11-22 00:00:00,Netherlands,1.0,0.0
2022-11-29 00:00:00,Netherlands,3.0,0.0
2022-12-13 00:00:00,Netherlands,4.0,0.0
2022-12-16 00:00:00,Netherlands,1.0,0.0
2023-01-03 00:00:00,Netherlands,3.0,0.0
2023-01-13 00:00:00,Netherlands,1.0,0.0
2023-02-17 00:00:00,Netherlands,1.0,0.0
2023-03-07 00:00:00,Netherlands,1.0,0.0
2023-04-24 00:00:00,Netherlands,1.0,0.0
2023-05-03 00:00:00,Netherlands,1.0,0.0
2023-06-07 00:00:00,Netherlands,1.0,0.0
2023-08-10 00:00:00,Netherlands,1.0,0.0
2023-08-28 00:00:00,Netherlands,1.0,0.0
2023-09-18 00:00:00,Netherlands,7.0,0.0
2023-10-31 00:00:00,Netherlands,4.0,0.0
2023-11-30 00:00:00,Netherlands,7.0,0.0
2023-12-31 00:00:00,Netherlands,2.0,0.0
2024-01-31 00:00:00,Netherlands,5.0,0.0
2024-02-29 00:00:00,Netherlands,7.0,0.0
2024-04-30 00:00:00,Netherlands,2.0,0.0
2024-05-31 00:00:00,Netherlands,1.0,0.0
2024-06-30 00:00:00,Netherlands,2.0,0.0
2024-07-31 00:00:00,Netherlands,4.0,0.0
2024-08-31 00:00:00,Netherlands,19.0,0.0
2024-09-30 00:00:00,Netherlands,22.0,0.0
2024-10-31 00:00:00,Netherlands,25.0,0.0
2024-11-30 00:00:00,Netherlands,38.0,0.0
2024-12-31 00:00:00,Netherlands,16.0,0.0
2025-01-10 00:00:00,Netherlands,14.0,0.0
2022-07-12 00:00:00,New Caledonia,1.0,0.0
2022-07-11 00:00:00,New Zealand,2.0,0.0
2022-08-02 00:00:00,New Zealand,1.0,0.0
2022-08-11 00:00:00,New Zealand,1.0,0.0
2022-09-03 00:00:00,New Zealand,1.0,0.0
2022-09-22 00:00:00,New Zealand,4.0,0.0
2022-10-05 00:00:00,New Zealand,2.0,0.0
2022-10-11 00:00:00,New Zealand,12.0,0.0
2022-10-17 00:00:00,New Zealand,4.0,0.0
2022-10-27 00:00:00,New Zealand,1.0,0.0
2022-11-03 00:00:00,New Zealand,5.0,0.0
2022-11-17 00:00:00,New Zealand,2.0,0.0
2022-11-24 00:00:00,New Zealand,1.0,0.0
2022-12-02 00:00:00,New Zealand,3.0,0.0
2022-12-09 00:00:00,New Zealand,1.0,0.0
2023-01-12 00:00:00,New Zealand,1.0,0.0
2023-02-02 00:00:00,New Zealand,1.0,0.0
2024-01-16 00:00:00,New Zealand,8.0,0.0
2024-05-09 00:00:00,New Zealand,1.0,0.0
2024-07-01 00:00:00,New Zealand,2.0,0.0
2024-10-15 00:00:00,New Zealand,12.0,0.0
2024-11-04 00:00:00,New Zealand,1.0,0.0
2024-12-05 00:00:00,New Zealand,3.0,0.0
2025-02-04 00:00:00,New Zealand,2.0,0.0
2022-05-01 00:00:00,Nigeria,1.0,0.0
2022-05-15 00:00:00,Nigeria,4.0,0.0
2022-05-22 00:00:00,Nigeria,2.0,0.0
2022-06-05 00:00:00,Nigeria,11.0,1.0
2022-06-12 00:00:00,Nigeria,4.0,0.0
2022-06-19 00:00:00,Nigeria,5.0,0.0
2022-06-26 00:00:00,Nigeria,22.0,0.0
2022-07-03 00:00:00,Nigeria,21.0,1.0
2022-07-10 00:00:00,Nigeria,17.0,0.0
2022-07-17 00:00:00,Nigeria,17.0,0.0
2022-07-24 00:00:00,Nigeria,15.0,0.0
2022-07-31 00:00:00,Nigeria,24.0,0.0
2022-08-07 00:00:00,Nigeria,15.0,1.0
2022-08-14 00:00:00,Nigeria,48.0,0.0
2022-08-21 00:00:00,Nigeria,21.0,2.0
2022-08-28 00:00:00,Nigeria,36.0,0.0
2022-09-04 00:00:00,Nigeria,41.0,1.0
2022-09-11 00:00:00,Nigeria,31.0,0.0
2022-09-18 00:00:00,Nigeria,51.0,0.0
2022-09-25 00:00:00,Nigeria,56.0,0.0
2022-10-02 00:00:00,Nigeria,25.0,0.0
2022-10-09 00:00:00,Nigeria,49.0,0.0
2022-10-16 00:00:00,Nigeria,22.0,0.0
2022-10-23 00:00:00,Nigeria,31.0,0.0
2022-10-30 00:00:00,Nigeria,21.0,0.0
2022-11-06 00:00:00,Nigeria,20.0,0.0
2022-11-13 00:00:00,Nigeria,14.0,0.0
2022-11-20 00:00:00,Nigeria,21.0,0.0
2022-11-27 00:00:00,Nigeria,21.0,0.0
2022-12-04 00:00:00,Nigeria,40.0,0.0
2022-12-11 00:00:00,Nigeria,24.0,0.0
2022-12-18 00:00:00,Nigeria,9.0,0.0
2022-12-25 00:00:00,Nigeria,3.0,0.0
2023-01-01 00:00:00,Nigeria,7.0,0.0
